home_score,home_wins,home_losses,home_fgm,home_fga,home_3pm,home_3pa,home_ftm,home_fta,home_oreb,home_dreb,home_treb,home_ast,home_blk,home_to,home_pf,home_poss,away_score,away_wins,away_losses,away_fgm,away_fga,away_3pm,away_3pa,away_ftm,away_fta,away_oreb,away_dreb,away_treb,away_ast,away_blk,away_to,away_pf,away_poss,winner
81,3,1,30,63,9,22,12,15,8,35,3,14,4,15,16,66,77,2,2,25,56,10,24,17,25,10,24,2,12,2,11,21,52,away
70,4,10,25,63,8,25,10,16,12,25,4,12,2,13,20,55,74,4,7,27,57,8,22,13,18,8,25,4,16,3,14,21,60,away
74,3,7,27,58,9,22,11,15,10,24,4,16,3,13,20,58,74,4,5,26,60,7,23,14,20,10,23,2,11,2,13,18,58,home
70,7,13,24,61,6,17,16,23,13,25,3,12,3,13,19,53,60,2,17,21,53,6,19,11,17,10,23,4,11,1,17,17,54,home
63,5,25,23,52,6,18,12,18,9,24,3,12,4,16,19,54,79,26,4,28,58,9,23,14,20,10,25,3,17,7,12,16,57,away
71,14,10,24,59,8,24,15,20,11,23,3,13,3,10,20,51,66,6,21,24,59,7,21,12,17,11,25,3,12,2,13,18,54,home
65,7,15,23,57,7,20,12,17,12,23,3,12,4,14,16,53,74,16,8,26,59,7,21,14,21,10,25,4,15,3,15,20,58,home
63,4,15,22,56,6,20,12,18,11,21,3,11,3,18,23,56,72,9,9,24,59,6,22,17,23,13,22,4,12,2,12,18,51,away
65,7,18,23,57,6,19,13,19,10,25,3,13,3,14,20,54,70,14,10,24,54,6,20,16,22,9,24,3,14,2,13,20,54,away
71,5,4,25,61,6,21,16,23,12,29,4,14,2,12,18,54,74,6,4,26,62,8,21,14,19,11,25,3,15,4,12,20,57,away
75,9,4,27,60,10,28,11,16,12,25,3,14,3,15,19,58,77,8,4,27,56,11,24,12,16,7,23,3,16,2,13,18,59,home
71,14,14,25,55,7,18,14,21,12,24,3,14,3,16,19,55,75,8,20,26,59,7,19,15,21,10,26,4,15,3,14,19,59,home
70,17,13,23,55,8,21,16,21,12,26,3,13,4,13,16,51,76,24,5,26,55,8,21,17,24,9,26,3,16,4,12,19,55,home
62,0,2,22,59,8,23,10,19,12,20,1,12,1,19,19,57,86,2,1,32,65,7,21,15,23,10,30,2,19,2,16,19,69,away
76,6,10,26,58,7,21,17,24,10,22,3,14,3,14,18,57,71,6,11,24,58,9,26,14,18,12,29,3,12,2,13,17,52,away
68,14,16,22,53,7,22,16,22,10,25,4,11,2,15,18,52,71,6,24,24,60,7,22,15,20,11,23,4,13,4,14,21,55,home
75,14,4,26,59,8,23,14,19,12,27,5,17,7,11,20,54,83,11,7,29,63,9,24,16,23,12,29,3,17,4,14,18,62,home
74,2,1,26,56,7,22,15,21,12,27,3,16,2,12,17,53,64,1,2,23,58,5,21,12,19,14,25,3,13,2,18,18,56,home
81,11,9,29,60,8,22,15,20,9,24,3,14,2,12,17,60,67,7,15,25,59,5,19,12,18,12,28,3,12,3,15,19,56,home
78,11,8,28,62,10,25,14,18,10,27,3,16,3,12,20,59,75,8,8,27,59,8,24,13,19,9,27,2,14,2,15,18,61,home
76,5,15,29,66,7,22,11,19,14,23,4,15,4,15,22,61,69,7,12,25,59,7,22,11,17,12,21,3,13,3,14,19,55,home
78,18,13,26,60,9,28,17,23,8,30,3,15,5,13,22,59,73,11,20,25,57,8,22,15,22,10,26,3,15,2,12,18,55,away
82,9,9,30,63,8,19,15,22,13,26,3,14,7,13,21,60,81,13,5,30,59,7,19,14,20,10,29,3,15,4,13,17,62,away
71,8,7,26,60,6,18,14,21,11,26,4,12,3,12,16,54,74,10,6,27,57,8,22,13,19,8,25,2,17,2,12,19,58,away
69,7,12,25,56,6,20,14,21,10,25,3,11,5,14,18,56,77,8,10,27,62,7,18,16,22,12,27,4,13,5,15,20,59,home
71,13,10,25,57,7,21,14,22,12,24,3,14,3,15,17,55,83,12,11,29,63,9,24,17,23,11,26,3,17,5,13,21,62,home
78,12,4,26,60,10,29,16,19,12,26,3,14,4,13,15,56,79,10,6,27,57,10,24,15,21,9,28,3,16,4,13,17,58,away
76,11,14,24,55,8,22,19,26,9,22,4,14,2,14,20,56,72,16,6,26,57,10,26,10,14,8,26,3,14,3,10,16,56,away
71,0,2,24,59,10,26,14,21,8,21,3,13,2,13,18,57,62,0,1,21,57,6,19,14,23,9,18,3,9,1,18,30,57,home
67,3,4,23,59,9,28,13,16,9,26,2,14,2,15,19,57,77,5,2,26,58,9,24,15,18,9,24,2,13,6,13,18,57,away
81,23,5,28,58,10,23,15,20,9,27,3,17,5,11,15,58,76,19,9,28,59,7,19,13,19,11,25,2,14,5,13,17,58,home
77,5,2,27,60,9,23,13,19,10,27,4,14,4,12,17,58,78,4,5,27,57,8,20,16,24,12,27,3,17,5,14,17,56,home
75,2,1,22,55,9,23,22,28,11,30,3,14,6,15,15,53,71,2,2,26,57,7,21,13,19,9,22,2,13,4,15,19,59,away
81,18,9,30,64,10,25,12,17,10,26,2,16,3,10,16,60,73,23,5,26,56,7,19,14,19,12,26,3,16,5,13,18,54,home
76,13,11,28,61,10,25,10,15,10,27,4,17,3,14,20,62,69,16,10,24,55,6,20,14,19,11,24,3,14,1,14,17,54,away
75,13,16,26,61,7,22,15,21,13,21,3,13,2,14,22,56,81,24,5,28,57,9,23,15,20,9,27,3,17,5,11,15,58,away
80,18,7,27,57,10,24,16,22,9,29,3,16,4,12,16,57,75,10,14,27,61,8,22,13,19,8,28,4,14,3,13,16,60,home
75,11,7,27,58,8,21,13,20,11,24,2,12,4,15,22,58,77,6,11,26,61,9,25,16,23,12,27,3,15,3,13,21,56,home
75,8,9,28,64,8,23,11,17,9,26,3,14,2,11,18,60,77,8,8,28,62,8,22,13,19,12,25,2,14,4,14,20,59,home
73,12,7,25,57,6,19,16,24,10,25,3,13,2,13,18,55,72,9,9,25,58,9,26,14,20,9,27,3,16,2,14,18,57,home
72,1,3,26,65,8,22,12,18,13,25,4,13,7,12,20,56,72,2,1,26,55,5,15,14,22,11,27,3,13,3,17,20,59,home
63,2,14,23,56,4,13,12,19,11,21,4,13,2,14,18,53,74,6,10,26,58,7,21,16,20,9,22,2,13,3,13,21,57,away
72,19,17,25,54,8,22,15,20,8,25,3,12,4,13,18,55,75,22,11,26,56,9,24,12,18,9,26,3,15,2,13,18,57,away
77,1,4,28,63,8,22,14,23,9,22,3,12,2,12,24,60,73,1,3,25,59,7,21,17,24,16,23,4,12,3,20,26,56,away
79,6,17,28,64,9,26,14,19,10,25,3,13,3,14,21,62,68,7,14,25,58,7,21,12,18,12,21,3,13,3,14,19,55,home
69,10,18,24,57,8,22,13,18,10,25,2,13,3,15,19,56,68,14,14,23,59,5,16,16,23,13,26,3,11,4,13,19,51,home
69,4,4,26,57,6,19,11,16,11,23,3,14,6,13,14,55,66,2,5,23,53,9,24,11,15,7,22,2,12,2,12,17,54,home
67,1,0,26,59,7,22,8,16,15,24,3,12,4,17,15,56,64,0,1,23,65,10,25,8,10,9,13,6,12,2,18,22,63,home
59,5,3,20,56,5,16,15,24,16,27,5,12,5,14,20,44,72,6,3,26,55,6,18,14,20,9,25,4,15,4,14,21,58,away
63,2,12,24,64,6,22,10,16,15,23,4,13,2,12,19,51,66,5,11,23,59,9,24,10,16,10,21,4,11,3,11,19,52,home
69,10,6,24,56,7,21,14,22,12,27,4,12,5,14,18,52,71,5,11,24,62,6,22,17,25,13,28,4,13,3,13,19,53,home
84,1,0,30,75,12,31,12,17,13,27,2,11,4,8,21,61,72,1,1,22,47,6,14,23,28,5,30,3,6,4,17,21,56,away
80,9,5,29,60,7,20,15,20,13,29,3,16,5,15,17,60,66,5,7,23,56,5,17,14,21,10,28,3,12,3,16,20,56,home
74,7,5,27,62,6,20,14,19,12,24,3,14,3,11,18,56,87,12,0,30,60,11,26,15,20,10,27,3,17,5,11,15,60,away
79,10,3,27,54,8,21,17,23,12,28,3,15,6,17,16,58,74,3,7,27,59,7,21,13,18,9,24,2,14,4,17,19,63,home
68,0,1,24,53,3,19,17,25,11,24,3,12,2,19,15,57,61,1,0,22,47,6,13,11,18,8,26,2,11,4,19,18,55,home
81,19,9,27,58,9,24,18,25,10,27,4,14,4,15,19,59,77,21,8,28,59,8,21,15,20,10,27,3,16,6,12,16,58,home
75,4,13,28,64,10,28,9,14,10,26,2,15,4,13,19,61,65,9,10,23,55,7,23,12,16,9,25,3,12,4,14,18,54,home
70,7,4,24,52,6,15,15,22,8,24,3,11,2,14,19,54,78,8,3,27,61,8,22,16,25,13,26,3,15,2,14,19,57,home
62,3,6,22,55,6,20,13,19,10,26,3,13,3,18,17,56,71,5,4,25,59,7,22,14,20,11,27,4,11,5,12,15,53,away
69,4,4,24,59,7,22,14,22,13,22,4,11,3,16,23,56,83,5,3,28,65,8,23,18,27,14,27,3,15,3,12,20,58,home
72,15,4,25,57,9,23,12,18,10,27,3,14,4,13,19,55,75,6,13,26,60,9,24,14,19,10,25,2,14,2,14,18,58,home
69,19,11,24,54,6,19,14,19,11,24,3,14,1,14,17,54,69,8,20,25,58,5,16,13,20,11,24,3,12,3,14,20,56,home
76,7,2,28,56,7,20,13,21,11,29,3,16,4,14,16,58,64,4,4,22,56,7,21,13,21,11,26,5,12,5,13,19,51,home
72,6,10,23,56,9,26,17,23,11,25,3,13,4,13,21,51,79,13,3,28,58,5,15,17,24,12,27,2,15,5,14,18,58,away
80,4,7,29,64,12,29,11,15,12,24,4,15,3,16,17,64,71,5,4,26,61,7,22,11,20,9,29,4,12,5,11,19,58,home
61,2,3,23,57,6,23,9,16,8,21,3,12,3,13,18,54,72,3,3,25,59,7,26,15,21,12,26,3,13,3,17,20,57,away
64,4,12,23,55,4,14,14,20,11,23,3,11,3,17,21,55,76,13,8,28,58,7,20,13,19,8,25,3,16,4,14,21,61,home
59,0,3,21,54,3,19,14,21,14,29,5,10,1,18,17,51,52,0,3,17,56,6,24,11,17,9,23,4,9,2,14,17,50,home
78,25,7,27,56,10,28,14,21,10,25,3,15,3,12,18,55,79,21,11,27,59,9,24,15,21,10,28,3,16,4,15,20,60,home
75,0,6,27,61,11,26,11,16,11,22,3,13,3,17,18,62,59,0,1,22,55,8,18,7,9,4,22,2,16,2,16,11,60,home
76,11,13,28,60,8,21,13,18,11,26,4,13,4,15,16,60,67,13,13,24,55,7,20,12,18,7,23,2,11,4,14,18,56,away
80,7,2,29,58,10,26,12,18,9,27,2,16,2,13,19,60,73,6,4,27,54,7,18,13,19,7,27,2,14,3,14,22,60,home
70,1,1,25,61,6,23,15,21,14,21,5,12,4,20,26,60,47,0,1,17,60,4,12,9,14,8,25,5,9,3,17,26,55,home
75,19,7,26,55,8,21,15,22,9,25,2,14,4,14,18,57,67,9,17,23,54,9,24,12,17,8,24,3,13,3,15,19,55,home
67,12,14,22,52,7,21,16,22,9,26,4,11,3,15,18,53,65,7,19,24,56,6,16,12,18,11,24,4,12,4,16,19,55,home
82,9,4,30,63,6,20,16,25,13,27,3,18,6,11,17,58,72,9,2,26,59,7,19,14,20,12,25,4,14,5,13,20,54,home
84,4,1,31,60,7,19,15,21,11,29,2,19,7,15,21,63,93,5,0,34,68,8,20,17,22,12,32,3,19,5,12,17,66,home
67,18,12,24,54,6,18,13,19,9,23,3,15,4,11,18,52,67,9,23,25,58,7,21,10,15,10,25,3,13,2,13,17,55,home
71,13,17,26,58,7,21,12,16,9,26,3,13,3,14,18,58,75,20,10,27,56,8,20,13,18,8,26,3,15,3,14,19,59,home
69,4,14,25,56,9,24,11,17,9,24,3,13,3,15,20,57,73,12,6,26,55,7,21,14,21,9,25,2,13,4,14,18,57,away
74,9,10,26,59,8,24,13,18,9,27,3,14,3,15,19,61,72,8,15,24,58,7,20,17,23,12,25,3,12,3,18,26,57,home
68,4,10,25,59,7,21,11,17,12,21,3,13,3,14,19,55,68,5,10,24,57,6,19,15,21,11,27,4,10,7,17,18,57,away
74,5,6,27,61,7,22,12,19,11,24,2,13,3,14,22,59,75,3,6,27,59,7,21,13,19,10,24,2,14,4,17,19,63,home
75,4,8,28,58,6,17,13,18,11,27,3,15,2,15,19,60,74,3,5,27,64,7,22,14,20,14,26,5,11,4,16,17,60,home
80,4,1,26,57,10,30,18,24,11,26,2,14,3,12,19,55,70,4,1,25,55,8,23,13,17,10,25,3,15,3,11,17,51,home
67,7,15,23,58,8,24,12,17,10,21,4,11,3,11,19,52,65,6,13,24,58,6,18,12,17,10,25,3,11,3,14,20,56,away
79,24,9,28,57,6,15,16,23,9,26,3,13,4,12,15,58,84,23,10,29,62,10,28,16,21,8,28,3,17,6,13,18,64,away
95,6,0,34,66,7,18,20,27,18,30,3,21,2,15,19,62,72,4,1,26,57,8,26,12,16,15,29,4,15,4,14,16,53,home
77,5,5,28,59,8,22,14,21,12,26,3,13,3,15,21,59,79,3,4,28,67,7,24,15,21,15,26,6,12,5,15,16,60,home
75,2,4,24,55,7,19,20,27,10,21,4,13,2,14,21,54,72,2,4,27,59,7,21,11,17,10,24,4,15,3,13,23,58,home
83,7,2,27,64,9,22,19,25,12,28,5,15,3,12,17,57,65,5,2,22,50,7,15,15,19,9,24,4,13,3,14,16,52,away
79,17,10,26,59,7,19,19,25,12,24,4,13,4,13,21,55,71,10,18,25,58,7,21,14,21,11,26,4,13,4,14,19,56,home
109,1,0,39,64,13,23,18,23,8,43,3,26,11,14,15,75,68,1,0,23,70,5,25,17,26,12,28,5,10,4,6,16,50,home
81,6,2,29,58,8,22,16,21,11,27,3,16,4,13,18,58,73,2,8,26,56,9,26,13,19,8,26,3,13,3,17,17,62,home
79,9,4,27,61,9,22,17,23,13,25,4,17,5,14,22,57,80,12,2,29,60,5,14,17,24,13,27,2,15,6,14,18,59,home
77,9,8,26,57,9,21,17,23,10,27,3,16,2,12,18,55,74,8,7,26,60,7,21,15,21,11,25,2,14,4,13,19,57,away
71,1,4,27,68,9,28,7,12,13,28,4,16,1,11,21,58,65,1,1,21,51,6,17,17,23,13,24,5,10,4,26,24,57,home
76,8,5,27,61,8,22,15,23,13,25,3,14,2,14,19,57,79,4,9,29,69,6,20,15,23,16,25,4,15,3,13,19,59,home
78,6,0,24,56,8,24,23,32,13,27,4,12,5,14,21,51,77,5,0,27,55,8,20,15,25,11,28,3,16,5,14,19,57,home
65,19,11,23,57,5,16,13,20,13,25,3,14,5,11,18,48,87,18,14,29,64,10,27,18,25,9,28,4,16,4,13,19,63,away
82,22,7,29,57,7,18,16,21,10,26,2,16,5,13,18,59,76,16,13,26,57,7,18,16,24,11,27,3,14,4,15,18,57,home
74,19,8,26,56,7,18,15,23,10,25,4,13,3,13,21,56,78,17,11,26,59,9,25,16,24,10,25,3,11,3,12,20,56,away
70,4,2,24,57,6,20,15,24,14,24,3,13,2,14,19,51,81,4,1,28,61,10,30,15,18,10,30,3,16,4,10,16,57,away
88,1,1,32,68,5,20,20,29,13,26,4,15,3,13,29,64,82,1,1,29,67,9,25,15,22,11,23,2,14,6,7,21,57,home
75,20,5,26,53,8,19,15,21,8,25,3,14,3,11,15,53,75,9,14,26,57,7,21,16,23,10,22,3,14,3,14,18,57,home
79,12,8,28,62,10,25,14,18,9,27,3,16,3,12,19,60,76,8,11,27,63,7,22,15,21,14,26,4,14,4,15,20,58,home
76,19,5,25,58,6,20,19,23,11,29,3,13,3,14,19,56,67,7,17,24,58,7,23,12,18,11,22,3,11,3,14,21,55,home
79,1,3,30,69,8,25,12,18,11,28,5,13,3,13,22,64,71,1,3,27,56,4,13,14,19,10,27,4,10,2,16,20,59,home
75,23,7,25,56,8,23,16,23,11,25,3,14,5,13,19,54,72,18,12,26,55,8,21,12,19,9,27,2,17,5,15,20,57,home
73,9,6,27,55,8,21,11,17,8,25,2,13,5,13,17,58,66,3,13,23,59,8,26,12,18,9,27,3,13,2,15,18,57,away
75,4,6,26,64,7,25,16,22,13,25,4,16,4,15,25,59,64,2,5,23,56,5,14,13,19,11,22,2,10,2,16,21,55,home
89,2,1,33,59,5,17,18,24,9,28,1,17,3,14,22,66,74,2,2,23,62,6,24,22,31,14,28,5,12,4,16,23,54,away
66,12,7,23,50,6,13,15,19,8,24,4,13,3,14,16,53,73,8,10,25,58,9,24,14,19,9,26,3,12,4,16,20,59,away
79,7,3,27,61,7,22,17,24,12,29,3,15,4,13,16,57,92,10,2,33,63,10,25,17,23,12,29,4,17,3,14,19,64,home
70,4,4,24,53,8,23,14,18,7,26,3,15,3,14,18,56,73,3,5,26,59,10,30,12,15,7,22,2,14,3,13,17,60,home
78,7,7,26,58,9,22,17,23,10,27,3,16,2,11,18,55,73,6,6,26,56,7,20,15,21,8,29,2,15,4,13,20,58,home
78,14,5,28,60,5,17,17,24,13,24,4,13,4,13,23,56,78,8,10,26,61,9,24,17,22,9,25,3,13,3,12,23,58,home
84,3,2,33,68,11,25,7,11,12,32,4,20,3,14,19,67,84,4,3,28,59,12,27,16,24,11,24,4,17,2,15,19,60,home
86,29,5,30,63,7,20,19,26,13,28,3,16,5,12,19,60,76,24,10,27,58,9,24,15,21,11,27,3,14,3,14,18,56,home
71,9,10,24,59,7,20,16,23,12,27,4,14,3,13,17,54,78,9,10,26,57,8,21,17,23,10,26,3,16,2,12,18,55,home
85,14,6,31,62,8,20,15,23,10,25,2,15,5,11,20,61,79,13,7,28,63,8,24,15,19,12,25,4,15,4,13,20,59,home
68,16,15,24,55,7,20,12,18,8,22,2,11,4,13,18,56,73,13,18,26,59,6,19,15,21,11,26,4,14,3,16,19,59,home
72,3,14,26,57,5,16,14,21,11,25,3,14,2,13,18,56,80,16,2,29,56,8,20,14,18,9,24,2,17,3,9,15,56,away
74,10,10,26,59,9,25,12,18,11,26,3,15,2,14,19,57,75,8,12,27,62,10,27,11,17,10,28,3,16,2,14,20,61,home
84,9,1,31,65,9,24,13,19,13,23,3,15,3,11,21,60,64,4,5,23,57,7,23,11,17,13,25,3,13,3,16,17,53,home
78,16,12,25,61,9,28,18,24,9,30,3,15,5,14,22,59,75,16,12,25,54,5,14,19,25,9,25,3,14,4,13,20,56,home
76,16,10,27,56,8,19,14,19,9,27,3,15,2,13,20,58,78,11,16,28,62,9,23,13,20,11,24,4,15,3,13,20,59,away
76,14,11,27,60,11,30,11,16,8,29,3,16,2,12,15,59,78,14,10,28,60,8,22,14,20,11,24,3,13,3,12,19,57,away
75,13,12,26,57,6,19,17,25,11,27,4,13,4,16,22,58,71,16,12,26,57,7,20,12,17,11,29,3,13,4,13,21,56,home
67,10,12,23,60,6,19,15,21,14,24,4,11,3,14,20,52,70,8,18,25,59,9,24,11,17,11,21,4,14,3,14,19,56,away
67,14,9,23,51,5,13,16,20,8,25,4,13,3,14,18,53,65,11,11,23,55,8,22,11,16,8,27,2,11,2,12,15,53,home
71,6,6,25,56,6,19,14,20,9,22,3,13,4,13,20,55,78,10,4,28,60,8,23,14,21,13,26,3,17,4,16,19,60,home
90,4,0,33,65,11,29,12,17,12,30,3,18,6,13,15,65,83,3,0,30,65,9,22,15,19,15,30,5,20,6,13,21,59,home
68,3,10,23,61,8,26,15,21,13,25,3,14,2,14,18,53,78,2,11,25,62,8,26,20,29,12,25,4,12,2,14,24,56,away
76,5,3,29,62,6,17,11,16,10,22,2,14,4,12,23,61,71,7,2,23,56,9,24,17,24,9,25,3,12,5,11,17,51,home
80,0,1,31,68,4,14,14,21,10,25,1,11,3,12,27,65,72,1,0,27,52,5,10,13,16,5,25,5,10,2,10,17,57,away
73,4,4,27,60,10,27,9,13,8,27,3,15,1,12,18,59,71,4,4,25,60,7,19,14,21,11,24,3,11,3,11,17,53,away
71,18,11,26,56,8,24,12,17,9,25,3,13,4,12,18,56,74,20,10,26,59,10,27,12,18,10,25,4,15,2,12,16,56,away
74,2,0,29,59,6,19,11,18,14,27,2,18,8,13,17,56,79,2,0,25,63,7,22,23,32,17,29,3,12,7,12,15,49,away
75,7,5,26,60,7,21,15,23,12,26,2,14,4,13,19,56,70,9,6,23,55,6,18,19,26,12,28,3,11,4,13,19,50,away
73,11,6,26,58,7,18,14,19,11,25,2,13,3,12,17,55,74,11,6,26,56,7,18,14,23,11,26,4,13,3,14,22,56,away
82,17,12,29,60,11,27,14,17,9,23,2,16,4,12,19,60,85,21,9,31,61,10,28,13,17,7,29,2,18,2,12,15,64,home
83,1,1,26,70,10,31,21,32,19,24,4,15,3,10,24,50,83,2,0,31,66,11,30,10,18,11,28,5,17,4,11,19,62,home
70,8,9,24,57,10,26,13,19,10,24,4,13,3,14,20,55,74,9,9,27,59,6,17,15,21,10,25,3,11,2,12,18,57,home
86,14,5,29,60,11,26,17,22,9,30,3,14,2,12,17,60,71,7,11,27,62,6,18,11,17,14,24,4,15,4,14,17,57,home
66,16,15,24,54,10,25,10,13,6,24,2,14,2,10,19,53,71,20,11,26,58,9,26,10,16,9,26,2,13,3,13,19,57,home
60,1,17,21,52,5,18,12,18,11,22,4,9,2,15,20,50,62,4,14,20,52,5,16,16,25,11,23,3,9,3,15,19,48,away
69,9,21,26,58,6,15,11,17,10,24,3,13,3,13,17,57,67,10,21,24,59,6,17,14,20,12,26,3,12,2,12,21,52,away
75,20,2,27,56,7,18,15,20,13,26,3,16,5,13,17,54,75,15,7,26,55,8,20,15,22,10,24,2,16,4,13,17,56,away
79,6,4,27,60,9,25,16,21,9,26,3,14,3,13,20,60,79,5,8,28,64,11,29,11,15,11,24,4,14,3,16,16,63,home
64,0,1,22,62,8,22,12,19,19,26,4,11,2,24,26,56,66,1,0,26,58,2,21,12,15,13,28,5,7,6,11,14,52,away
74,11,10,26,61,7,22,14,20,12,24,2,12,3,13,19,57,83,16,5,30,66,10,28,14,20,13,27,4,17,4,13,22,61,home
88,1,0,33,67,9,28,13,18,12,35,7,11,3,16,15,69,68,0,1,23,60,7,20,15,23,13,29,6,12,1,15,20,54,home
61,5,25,20,57,8,27,12,16,8,25,4,11,3,15,20,54,74,9,22,26,61,8,23,15,21,11,24,4,12,3,13,21,56,away
74,12,11,26,59,9,25,13,19,11,26,3,15,2,14,19,57,67,6,16,24,56,8,23,11,16,7,25,3,13,3,15,18,59,home
74,14,7,26,56,6,19,16,23,10,27,3,13,6,14,19,57,74,13,8,25,54,9,24,15,20,11,27,3,14,4,14,18,54,away
85,4,1,31,64,8,20,16,24,11,29,3,16,5,14,18,63,73,3,4,27,60,7,20,13,20,14,27,3,14,6,15,23,57,home
83,11,5,28,60,10,26,17,22,9,30,3,14,2,12,18,59,62,0,2,22,59,5,20,13,22,11,29,2,9,0,18,18,57,home
66,5,17,23,54,7,21,13,18,9,25,3,11,2,15,18,54,73,10,12,26,59,8,22,13,18,10,25,4,16,3,13,19,57,home
64,14,8,23,57,5,16,13,21,14,25,3,13,5,12,19,47,71,7,13,25,61,7,21,14,19,11,26,3,12,3,12,19,55,away
59,0,11,21,54,4,17,13,18,9,20,4,11,2,14,18,51,65,4,9,23,63,7,24,12,18,15,22,3,12,3,12,22,50,away
71,9,3,23,55,8,23,16,22,9,25,2,12,4,11,17,52,75,10,3,27,58,7,19,15,21,12,28,5,12,5,13,19,55,home
74,21,12,27,57,8,23,13,18,7,24,2,17,2,12,18,59,80,25,8,28,61,7,22,17,23,10,29,4,17,5,14,17,60,home
77,13,13,28,61,10,23,12,16,9,26,3,14,2,13,18,61,75,13,13,28,61,10,25,10,15,10,26,3,17,3,14,20,60,home
75,6,7,28,64,9,24,12,15,10,26,4,13,2,11,19,60,63,3,10,24,53,7,22,8,13,6,21,3,13,2,12,18,55,home
75,1,0,21,51,6,20,27,38,14,25,2,9,5,14,16,45,74,1,0,24,60,9,36,17,21,12,27,4,15,3,15,15,56,home
87,29,4,31,61,11,29,14,18,9,26,3,17,4,10,16,61,74,21,12,26,58,6,19,16,23,11,25,4,14,4,13,18,55,home
78,9,13,29,66,8,23,13,19,10,27,3,15,3,12,17,62,66,6,15,24,57,7,22,12,18,11,22,3,10,3,14,21,55,home
108,2,0,41,72,12,27,16,22,11,37,4,23,9,14,17,78,93,3,0,34,63,6,17,19,28,11,26,2,18,6,12,20,65,away
73,10,3,27,64,4,16,14,22,16,30,4,12,6,12,16,53,75,4,8,27,59,9,24,13,20,10,24,4,16,2,15,21,60,away
80,3,3,28,65,5,18,19,25,14,25,3,14,7,15,20,60,42,0,1,13,47,5,23,11,15,7,19,2,11,2,22,13,50,home
74,1,2,27,67,8,24,13,20,14,26,4,15,4,16,27,60,89,3,0,35,62,7,20,11,17,12,30,3,19,5,11,11,64,away
63,3,1,20,52,5,18,19,26,10,25,3,8,4,13,19,47,89,3,1,31,60,10,22,16,21,12,24,4,18,6,11,17,60,away
84,4,2,30,57,8,22,16,21,11,21,2,16,3,12,19,58,85,2,4,31,68,8,22,15,23,15,27,4,20,3,15,19,63,home
62,12,14,21,55,6,20,13,21,12,27,3,12,5,14,16,50,68,16,10,23,52,7,21,15,23,11,31,3,11,4,15,16,52,away
81,3,0,31,59,9,23,11,17,14,30,6,20,7,12,16,57,45,1,2,15,52,4,15,11,16,7,19,6,6,1,17,21,49,home
66,5,12,24,57,7,22,12,18,10,22,3,10,3,15,21,55,76,13,4,25,58,6,19,19,24,12,27,3,13,3,15,19,56,away
73,12,18,27,58,5,16,14,20,10,24,4,10,2,12,19,57,76,19,11,27,59,8,23,14,20,10,28,3,14,3,13,17,59,home
80,8,8,28,60,9,25,14,21,10,28,3,17,4,13,17,61,64,6,13,23,51,6,19,13,19,10,26,3,12,3,16,20,53,home
95,4,1,34,68,10,27,15,21,14,31,4,18,4,11,21,64,80,4,1,29,64,6,23,15,24,12,29,3,13,6,10,19,57,home
75,18,6,26,55,8,21,15,22,9,26,2,13,4,14,18,57,61,12,12,21,48,8,22,12,17,6,19,3,13,2,11,15,49,home
73,17,17,26,61,9,25,12,18,12,28,4,12,3,13,18,56,66,16,16,23,54,5,16,15,22,12,22,3,12,3,15,19,52,home
77,15,6,27,56,11,25,12,16,8,24,3,15,3,13,17,59,68,9,12,24,60,7,22,13,20,12,22,3,13,3,15,18,55,home
76,8,13,27,63,8,23,13,20,12,26,3,15,3,13,20,58,66,16,6,21,53,6,19,17,23,9,25,3,10,4,11,18,49,away
68,10,10,24,59,8,26,12,17,11,24,3,13,3,12,20,53,72,3,16,26,57,5,16,14,21,10,24,3,14,2,13,18,56,home
77,10,0,30,60,8,21,9,15,10,29,3,15,4,11,15,60,73,10,2,28,60,7,22,10,17,12,26,2,13,3,14,19,58,away
75,17,8,26,55,9,23,13,18,9,26,3,15,2,13,17,57,79,15,10,26,58,8,20,18,24,10,26,4,16,2,13,19,57,home
